t,x,y,vx,vy
3.798763253098867665e+01,1.822594449777017171e-05,2.707442334444913107e-06,-1.642799502227527455e+02,-1.213499285722677357e+01
3.798763253278480789e+01,1.792968916731960737e-05,2.685469445621938147e-06,-1.656093921704439254e+02,-1.233329673934752968e+01
3.798763253458093914e+01,1.763100675750710518e-05,2.663133009302733977e-06,-1.669829384015330334e+02,-1.253989591470264031e+01
3.798763253637707038e+01,1.732981572563628252e-05,2.640417622702512111e-06,-1.684032148212800166e+02,-1.275535954891521939e+01
3.798763253817320162e+01,1.702602961044561193e-05,2.617306812233679084e-06,-1.698730765339198285e+02,-1.298031190165478144e+01
3.798763253975742771e+01,1.675585642043717302e-05,2.596580313268927348e-06,-1.712131572255874801e+02,-1.318714616807906381e+01
3.798763254134379963e+01,1.648315565439595939e-05,2.575490757537304321e-06,-1.725984535405193867e+02,-1.340270885344672891e+01
3.798763254293017155e+01,1.620822119334149679e-05,2.554052163334719086e-06,-1.740296983098297403e+02,-1.362729069285660444e+01
3.798763254451654348e+01,1.593097800628387681e-05,2.532249739456900782e-06,-1.755096266879785958e+02,-1.386151061967339793e+01
3.798763254610291540e+01,1.565134653736975626e-05,2.510067666244703722e-06,-1.770412125139003763e+02,-1.410604748670254516e+01
3.798763254750214458e+01,1.540265357391715708e-05,2.490173808062681880e-06,-1.784375704702785583e+02,-1.433089289862977900e+01
3.798763254890327090e+01,1.515163463310829197e-05,2.469931393340259606e-06,-1.798810322244047768e+02,-1.456522865449490212e+01
3.798763255030439723e+01,1.489856000840954525e-05,2.449353849944815687e-06,-1.813723616551804412e+02,-1.480937127697163014e+01
3.798763255170552355e+01,1.464336066300773128e-05,2.428426972857840580e-06,-1.829144075327373855e+02,-1.506399387519983968e+01
3.798763255310664988e+01,1.438596339764675210e-05,2.407135569188225081e-06,-1.845102671689404872e+02,-1.532983473195371715e+01
3.798763255434249686e+01,1.415704265711286819e-05,2.388040194205334078e-06,-1.859652286583683178e+02,-1.557427355868516372e+01
3.798763255558001362e+01,1.392598149719084696e-05,2.368610163025903314e-06,-1.874692587695519421e+02,-1.582903194177316841e+01
3.798763255681753037e+01,1.369302851046892283e-05,2.348858337007637729e-06,-1.890231536719037138e+02,-1.609445453095482392e+01
3.798763255805504713e+01,1.345812017777550586e-05,2.328771072890308428e-06,-1.906298802735395554e+02,-1.637127342171377364e+01
3.798763255929256388e+01,1.322118915111040807e-05,2.308333778423757366e-06,-1.922926642656844365e+02,-1.666029160562792555e+01
3.798763256038411384e+01,1.301046840435396188e-05,2.290004093792404420e-06,-1.938086467693735528e+02,-1.692604770506356715e+01
3.798763256147714173e+01,1.279777783371281724e-05,2.271353059742920792e-06,-1.953757436561267582e+02,-1.720302621100486817e+01
3.798763256257016963e+01,1.258334626115302695e-05,2.252393010854295912e-06,-1.969947832922804594e+02,-1.749160222228585937e+01
3.798763256366319752e+01,1.236711524632168551e-05,2.233110842112867564e-06,-1.986688554078356219e+02,-1.779257207374424610e+01
3.798763256475622541e+01,1.214902282712174909e-05,2.213492536760337528e-06,-2.004013191541686183e+02,-1.810680923050701452e+01
3.798763256572034663e+01,1.195505466092189326e-05,2.195897042137977094e-06,-2.019808357915217414e+02,-1.839576149870071475e+01
3.798763256668576815e+01,1.175927383906371962e-05,2.177992964647446615e-06,-2.036135939976236386e+02,-1.869691892590559590e+01
3.798763256765118967e+01,1.156189084674016475e-05,2.159792120719822422e-06,-2.053004566072998500e+02,-1.901069001924471280e+01
3.798763256861661120e+01,1.136285191861996581e-05,2.141281921019591979e-06,-2.070446410044870902e+02,-1.933794108765257747e+01
3.798763256958203272e+01,1.116210005030301609e-05,2.122448900140318773e-06,-2.088496450405648091e+02,-1.967962236355100103e+01
3.798763257043360397e+01,1.098355230283205587e-05,2.105557366297805286e-06,-2.104953046741797209e+02,-1.999381872422923934e+01
3.798763257128632631e+01,1.080333651617640168e-05,2.088369480086999202e-06,-2.121964188495522876e+02,-2.032129045906629372e+01
3.798763257213904865e+01,1.062164635043713325e-05,2.070896565051684761e-06,-2.139538857552526281e+02,-2.066248246384866860e+01
3.798763257299177099e+01,1.043843234360691180e-05,2.053126525837654026e-06,-2.157710554160280196e+02,-2.101833728702594328e+01
3.798763257384449332e+01,1.025364205481637697e-05,2.035046425181903029e-06,-2.176515697893450465e+02,-2.138988880493568345e+01
3.798763257459666676e+01,1.008928844235452258e-05,2.018829822439669837e-06,-2.193660814196984177e+02,-2.173156242064456123e+01
3.798763257534985627e+01,9.923400088746881507e-06,2.002328605816305324e-06,-2.211383469439846010e+02,-2.208767663620922050e+01
3.798763257610304578e+01,9.756154988525614076e-06,1.985553607826099848e-06,-2.229693030664995206e+02,-2.245871644710030424e+01
3.798763257685623529e+01,9.587507641041024539e-06,1.968493206278968610e-06,-2.248624375798932817e+02,-2.284570748594129697e+01
3.798763257760942480e+01,9.417409806321164431e-06,1.951134969788264479e-06,-2.268215421034005317e+02,-2.324977478577847734e+01
3.798763257827381778e+01,9.266121483254624244e-06,1.935565415840559661e-06,-2.286077178245786570e+02,-2.362136166400839343e+01
3.798763257893910605e+01,9.113420854386675103e-06,1.919722468890318230e-06,-2.304540410424494326e+02,-2.400865915168921205e+01
3.798763257960439432e+01,8.959471752069540941e-06,1.903616515285852609e-06,-2.323614856695400590e+02,-2.441219550131139471e+01
3.798763258026968259e+01,8.804232321829682489e-06,1.887236385874547402e-06,-2.343336825768388394e+02,-2.483308692525007899e+01
3.798763258093497086e+01,8.647658190354981739e-06,1.870570133614341251e-06,-2.363745787984993001e+02,-2.527255784149794948e+01
3.798763258152182942e+01,8.508396066870254837e-06,1.855620849869145376e-06,-2.382353364605688171e+02,-2.567671628799622141e+01
3.798763258210948379e+01,8.367834471563226042e-06,1.840408937391884355e-06,-2.401587279560311856e+02,-2.609796888647794688e+01
3.798763258269713816e+01,8.226124067459384144e-06,1.824944339872995670e-06,-2.421457673975138221e+02,-2.653689151892713483e+01
3.798763258328479253e+01,8.083226356483614583e-06,1.809216321922531104e-06,-2.442002341666295422e+02,-2.699469917227513349e+01
3.798763258387244690e+01,7.939100524693393592e-06,1.793213400223871814e-06,-2.463262365939768301e+02,-2.747272464578978202e+01
3.798763258439083756e+01,7.810908124382509357e-06,1.778858666024364493e-06,-2.482646019998958025e+02,-2.791235662049889399e+01
3.798763258490992456e+01,7.681520143678221790e-06,1.764251617788495693e-06,-2.502681844508827567e+02,-2.837059066243876515e+01
3.798763258542901156e+01,7.551075093247761131e-06,1.749401770130149362e-06,-2.523380402567789247e+02,-2.884805487556133841e+01
3.798763258594809855e+01,7.419537564609543718e-06,1.734298802853044294e-06,-2.544781028912132683e+02,-2.934607199756366924e+01
3.798763258646718555e+01,7.286870020260957028e-06,1.718931676500535584e-06,-2.566926480212151205e+02,-2.986609306416467291e+01
3.798763258692510192e+01,7.168866897721009450e-06,1.705146782301975576e-06,-2.587117576708437809e+02,-3.034436802954159518e+01
3.798763258738362936e+01,7.049763729920133444e-06,1.691119441980159530e-06,-2.607987695568508570e+02,-3.084288954002641603e+01
3.798763258784215679e+01,6.929687933924460303e-06,1.676858768001291434e-06,-2.629547822966243871e+02,-3.136234253509934078e+01
3.798763258830068423e+01,6.808606945157977165e-06,1.662354837453462188e-06,-2.651838891866014478e+02,-3.190416734537303256e+01
3.798763258875921167e+01,6.686486242020280637e-06,1.647597035578551509e-06,-2.674905394285926832e+02,-3.246994405022198293e+01
3.798763258916371655e+01,6.577861921390524952e-06,1.634358237047080409e-06,-2.695936433544013653e+02,-3.299032552344093716e+01
3.798763258956876143e+01,6.468225587782688014e-06,1.620886452877213153e-06,-2.717674364272756975e+02,-3.353274672592473848e+01
3.798763258997380632e+01,6.357694352956406897e-06,1.607190397505947012e-06,-2.740130628051454096e+02,-3.409795527429518813e+01
3.798763259037885121e+01,6.246238270239592300e-06,1.593260528097918515e-06,-2.763347814487553364e+02,-3.468751988189524127e+01
3.798763259078389609e+01,6.133825594276538390e-06,1.579086636182544984e-06,-2.787372214077048511e+02,-3.530316152072261104e+01
3.798763259114122803e+01,6.033833977732168979e-06,1.566371109190958564e-06,-2.809276857005566512e+02,-3.586943654981064356e+01
3.798763259149904314e+01,5.932911306798156306e-06,1.553431644344479448e-06,-2.831917340241000716e+02,-3.645970826583735658e+01
3.798763259185685826e+01,5.831165277459609715e-06,1.540276581675780631e-06,-2.855305563345702353e+02,-3.707479266173493215e+01
3.798763259221467337e+01,5.728568352753721318e-06,1.526896741785865182e-06,-2.879485832396827050e+02,-3.771639868969973719e+01
3.798763259257248848e+01,5.625091342792655845e-06,1.513282304685477032e-06,-2.904506300980081051e+02,-3.838640123628502465e+01
3.798763259288816130e+01,5.533045761300873395e-06,1.501068125956243031e-06,-2.927319352838749751e+02,-3.900271228129207657e+01
3.798763259320426044e+01,5.440143736614499594e-06,1.488638681362378113e-06,-2.950898263894045499e+02,-3.964515550413121758e+01
3.798763259352035959e+01,5.346484208608721782e-06,1.476001938909311227e-06,-2.975255428746705206e+02,-4.031462249044590607e+01
3.798763259383645874e+01,5.252041858644126073e-06,1.463149066668533587e-06,-3.000436930384269658e+02,-4.101297544640967629e+01
3.798763259415255789e+01,5.156789849354900277e-06,1.450070616048079309e-06,-3.026492850678663444e+02,-4.174225746952512139e+01
3.798763259443143880e+01,5.072058009374290877e-06,1.438336681316184937e-06,-3.050250347035950540e+02,-4.241314079994054964e+01
3.798763259471068920e+01,4.986538341994570509e-06,1.426395769998124797e-06,-3.074804858848173126e+02,-4.311248887343688097e+01
3.798763259498993961e+01,4.900321785142782702e-06,1.414255499448281378e-06,-3.100169279120567580e+02,-4.384127594154811192e+01
3.798763259526919001e+01,4.813385062061887369e-06,1.401907369699985509e-06,-3.126391529516194510e+02,-4.460153180655998995e+01
3.798763259554844041e+01,4.725703500805563817e-06,1.389342286959865842e-06,-3.153523686761536737e+02,-4.539548353410408055e+01
3.798763259579482110e+01,4.647703463055335765e-06,1.378068312532866332e-06,-3.178262838429802741e+02,-4.612590857427402113e+01
3.798763259604152864e+01,4.568978712136773448e-06,1.366595284017589712e-06,-3.203831323709796379e+02,-4.688734740020634462e+01
3.798763259628823619e+01,4.489612863015058487e-06,1.354930487056061607e-06,-3.230242537561043150e+02,-4.768086477996675399e+01
3.798763259653494373e+01,4.409584518520175692e-06,1.343065738696431038e-06,-3.257546302511101999e+02,-4.850867390719989913e+01
3.798763259678165127e+01,4.328871000027063561e-06,1.330992283945434358e-06,-3.285796757067081444e+02,-4.937320317208084930e+01
3.798763259699933315e+01,4.257067003480698103e-06,1.320158745732545047e-06,-3.311555999877775776e+02,-5.016861978228088503e+01
3.798763259721730634e+01,4.184596497792620426e-06,1.309133745074054823e-06,-3.338178028702773190e+02,-5.099783573390533320e+01
3.798763259743527954e+01,4.111536247489472627e-06,1.297924231622027340e-06,-3.365676793805657780e+02,-5.186201657401816334e+01
3.798763259765325273e+01,4.037866585693448230e-06,1.286522325016536067e-06,-3.394104080853775827e+02,-5.276357630606791815e+01
3.798763259787122593e+01,3.963566668791976916e-06,1.274919593625762203e-06,-3.423516157032649971e+02,-5.370516378813807989e+01
3.798763259806355563e+01,3.897465535172026861e-06,1.264507702760374608e-06,-3.450335123974644489e+02,-5.457155338022050017e+01
3.798763259825614114e+01,3.830751386704394577e-06,1.253911592976565342e-06,-3.478051552541435854e+02,-5.547479049956243102e+01
3.798763259844872664e+01,3.763494759528952373e-06,1.243137901575379061e-06,-3.506679938163993597e+02,-5.641615092146218302e+01
3.798763259864131214e+01,3.695677579518783244e-06,1.232179036769660733e-06,-3.536274092186837379e+02,-5.739826872483862275e+01
3.798763259883389765e+01,3.627280692227805099e-06,1.221026875279070690e-06,-3.566892477529012240e+02,-5.842403441415589782e+01
3.798763259900383815e+01,3.566428363259377937e-06,1.211018529624498451e-06,-3.594812026668290059e+02,-5.936796993473910078e+01
3.798763259917400603e+01,3.505012298263213200e-06,1.200832891088789585e-06,-3.623664908289024993e+02,-6.035208928760216196e+01
3.798763259934417391e+01,3.443097258769476619e-06,1.190476288793570383e-06,-3.653466197397243604e+02,-6.137779053900599280e+01
3.798763259951434179e+01,3.380666636875244415e-06,1.179941405953267480e-06,-3.684271792869081992e+02,-6.244794916468974577e+01
3.798763259968450967e+01,3.317702833138234952e-06,1.169220413106728480e-06,-3.716142419500797018e+02,-6.356572075892944440e+01
3.798763259983467577e+01,3.261681284068803130e-06,1.159598166331035086e-06,-3.745204609680808403e+02,-6.459443330170428510e+01
3.798763259998504083e+01,3.205141338565989376e-06,1.149805235945948208e-06,-3.775237239176706794e+02,-6.566698519188466321e+01
3.798763260013540588e+01,3.148142458716708505e-06,1.139847655955229174e-06,-3.806255972620040211e+02,-6.678490950009923210e+01
3.798763260028577093e+01,3.090669386336150978e-06,1.129718371363054416e-06,-3.838318857400894331e+02,-6.795134676233659832e+01
3.798763260043613599e+01,3.032705953450768581e-06,1.119409832376446551e-06,-3.871488945197755243e+02,-6.916974368833321307e+01
3.798763260056883695e+01,2.981130322434921154e-06,1.110156857976513650e-06,-3.901737018056414286e+02,-7.029119916288215109e+01
3.798763260070171555e+01,2.929078056685823582e-06,1.100739510949410290e-06,-3.932993856179412546e+02,-7.146050180096389681e+01
3.798763260083459414e+01,2.876603708379016348e-06,1.091163534242351260e-06,-3.965275748444896067e+02,-7.267933492056842226e+01
3.798763260096747274e+01,2.823693261858011102e-06,1.081422121798642401e-06,-3.998642949883603137e+02,-7.395113042257143832e+01
3.798763260110035134e+01,2.770331866965198012e-06,1.071507989726331072e-06,-4.033160901804274658e+02,-7.527965507076260110e+01
3.798763260121763352e+01,2.722847814709345218e-06,1.062608046282066805e-06,-4.064639244911991796e+02,-7.650264180230716704e+01
3.798763260133506492e+01,2.674925543036842138e-06,1.053549742265202599e-06,-4.097165932166290077e+02,-7.777787538419750035e+01
3.798763260145249632e+01,2.626615104420427899e-06,1.044338542373903158e-06,-4.130757882026869652e+02,-7.910720552662191096e+01
3.798763260156992771e+01,2.577903627043984353e-06,1.034967876922751321e-06,-4.165477613900697520e+02,-8.049438482846626641e+01
3.798763260168735911e+01,2.528777473930674230e-06,1.025430714452200173e-06,-4.201393018594694695e+02,-8.194353238851209653e+01
3.798763260179101309e+01,2.485058713241597284e-06,1.016868102464840746e-06,-4.234147147950020553e+02,-8.327776355935948516e+01
3.798763260189480206e+01,2.440937101434039598e-06,1.008152857628377664e-06,-4.267990427922551362e+02,-8.466907601421797835e+01
3.798763260199859104e+01,2.396458535054290034e-06,9.992901721858505019e-07,-4.302940431836839252e+02,-8.611950503123155443e+01
3.798763260210238002e+01,2.351611195311817517e-06,9.902737005135909772e-07,-4.339061996618395369e+02,-8.763315670079167319e+01
3.798763260220616900e+01,2.306382562127750475e-06,9.810966503881341486e-07,-4.376425518185670285e+02,-8.921453855854005610e+01
3.798763260229779348e+01,2.266128608953253218e-06,9.728561732108741249e-07,-4.410502033692658870e+02,-9.067077066812679220e+01
3.798763260238953876e+01,2.225504378410839053e-06,9.644685161125390969e-07,-4.445709709311569782e+02,-9.218940254360148856e+01
3.798763260248128404e+01,2.184551916304086389e-06,9.559386016184909409e-07,-4.482066809073384661e+02,-9.377267741587201044e+01
3.798763260257302932e+01,2.143260373282675666e-06,9.472602960528795142e-07,-4.519640535806658477e+02,-9.542509165604290899e+01
3.798763260266477459e+01,2.101618257552752498e-06,9.384270334361113276e-07,-4.558503840558245770e+02,-9.715158175355686865e+01
3.798763260274576936e+01,2.064552380412718232e-06,9.304939611503272101e-07,-4.593950349895623617e+02,-9.874175251618650861e+01
3.798763260282687071e+01,2.027146207744913857e-06,9.224188894848334704e-07,-4.630571220046335270e+02,-1.004001831901185255e+02
3.798763260290797206e+01,1.989438233726299890e-06,9.142064769420136700e-07,-4.668385428258438310e+02,-1.021293501131627721e+02
3.798763260298907340e+01,1.951418501511805843e-06,9.058507898112567953e-07,-4.707462585387750664e+02,-1.039341813681195674e+02
3.798763260307017475e+01,1.913076466036118246e-06,8.973454754988708227e-07,-4.747878240297710022e+02,-1.058200880478748189e+02
